PC0,PC1,PC2,PC3,PC4,PC5,Price
0.10004420781137785,-1.3535213059824323,-2.102484854772045,1.3022748074986796,2.8883219370153173,1.1059037245393055,313587.0135
1.0959888544237961,-0.5034206589149254,0.33023956423800155,0.9996427938099758,0.14795293592237715,-2.4013876322153105,354100.9924
-1.8825790674399299,-0.887719688753903,0.4260833086323288,-0.4947244196541904,-0.008156124310230953,-1.5638157647270947,144202.7392
0.30185782752093354,-0.6271287939218129,-1.6994407059806347,-0.4272088947060903,-0.7041721160196995,-0.1364510131864772,322596.4145
-1.3227230187753327,0.21651713787459387,0.059781118466368556,-0.8263480600352311,1.1030417269531492,-0.7295326858178928,239822.1002
-0.2562580983532193,-0.0073825496212499295,0.6173789784437679,-1.4862566932009675,-1.4114085491760038,0.4735774775986329,229305.9829
0.2546424981256596,-0.6684957524517984,1.1623032647368772,1.4903765672209812,0.36596815987211606,-0.9539179882166313,196579.568
0.7026411506065626,0.2837165812818323,-0.25946500729219213,-0.24640875127651835,0.552553498508069,-0.16373142897046716,468592.981
0.15276834041496648,0.840784881696888,-0.40460809287077887,0.8453931488263751,-0.7324190915782428,0.09504477338225652,273277.7833
1.466841597959488,-1.1092307684631906,-3.261389554997858,-0.3617003994737238,1.2764820239587342,0.5942247574143472,397874.7103
-3.5762674430227626,2.7889880277840047,-0.9393057632988776,-0.09972920015176137,0.10089247168557432,-0.004834070980791594,124403.889
-2.845261657804166,0.24370850913751027,2.370537656702726,1.4862446394469129,1.3648600704858376,1.1117860518439073,94893.72949
0.6182507937051729,-0.1768485902001142,1.9481809509579382,1.0710229145526513,-1.1038276798993227,0.456228644115754,218535.876
-0.8696273101055998,-0.5022486500099959,-0.17473599285292588,0.4312183015028675,0.17554864042653961,0.22032210886949538,217171.6912
2.81736766340797,-1.3095858683860437,0.7236410625048166,-0.128954434291746,-0.08591095048950069,-0.9988112721310958,353651.7208
0.25564434989398827,0.3580007114115189,-1.4429518323294164,1.668882714602637,0.9353907787162218,0.7293806002358387,269777.4651
1.9529519046408668,-0.09809859188590397,1.2791944968237854,-1.3628697031826158,2.6761133143761273,1.531457636021215,498276.9679
-0.8261906751865374,-0.796371551905699,1.888671603295552,0.86148468007615,1.717991444244707,1.3709963924259643,169045.8255
0.8167790734784917,-0.6390693663244851,1.900184889492207,0.2986134476638102,1.1696700918839302,0.6109083148545701,304931.3849
0.3034516158812779,-0.314096491361377,0.6645566514549173,2.1957879876808932,-0.9342360021563875,-1.3387694326779522,306655.055
-1.3265243643872886,-0.15441925418500663,0.7871500522865307,-0.1713318311254439,2.575903350650284,0.8022524460972834,184235.5417
-1.601638543624176,-1.045795141264142,0.4779227007178902,-0.9950310107276448,-1.9957749230905342,-1.2794379077003037,189418.2463
0.008589388012168703,-1.2859781937818118,0.384600143824644,-1.0032264101622652,0.7012698712857932,-0.0016831447224661352,257606.4882
-1.1571548941182104,-0.20012420124323999,1.7745455522874478,1.6721612746787744,-0.7219471815397777,0.24508154668913137,102297.5218
-1.0150579876634336,-0.9153592735872113,0.33519517301301704,1.9362980505634504,-2.650748618359027,1.158244648008327,165193.2235
1.4013905718949071,-0.9030779975782032,0.49908792023225423,-1.1463628738524083,-1.5411333904154443,0.8323358111916737,426242.3791
0.23464976234830023,2.3141431518006286,-1.133826135764004,0.25669957290237794,-0.3753420785826905,-1.1384474224759755,324219.1165
1.6596267770786721,-0.7222031078993596,1.0049157956622918,-1.3315909676653988,0.40939049838911756,0.0946609828190246,368115.7688
-2.3625166294220907,-0.7842794719828985,-0.4275447231440964,0.2949827881905503,-1.8800285788635154,0.00024374546407694185,203461.3509
0.1835787305403946,-0.9506034800454007,1.1061765051330013,0.011391712772741005,-1.7296882850586834,-0.801505733306357,182105.3596
-2.3483986165105613,-0.32104035765837646,1.6965843901394684,0.5911891564862085,0.4487714607774683,0.8276931708506404,175214.5163
1.05660082994733,3.7010052335282753,-1.7608691593550199,-3.0477503388522793,-2.0396533637772825,-0.023197802963390413,316992.3677
-0.4856785651670533,-0.5676384591227334,-1.0321658611684874,-0.1497304585113402,1.4193307056335962,3.3378470214141975,204687.7228
-0.30207385145772936,-0.5139407171455824,-0.5715331477531707,0.5817764915216133,0.012516183148547215,-0.579335814290752,331226.1443
0.7068016792113098,-0.20250920839978637,-1.3019786156322235,-0.5991141533666501,-1.6666924773857086,1.5530300681557425,373180.0435
-1.6145669354058714,-0.6171570421358296,1.1332248874644162,0.5799697762558992,-0.33145585793945104,1.5263469754773376,208793.7303
1.4753200428976438,-0.0003114928992392129,-0.010623484027716465,1.6694977227402406,-1.710351604452055,1.4546234276035495,253823.7214
0.6341028922628414,-0.603437646974811,-0.370239173902884,0.9519950730140515,0.4251633966779389,0.5334825146393474,287104.5116
0.9484488881339189,1.6566847430279614,2.270650904419614,0.1493731756850956,0.19856745444888485,0.029719256560942337,377492.2962
-2.284101085225587,-0.6980070354470141,-1.8080413663101162,0.7395556726317801,-0.06645221920133662,1.7974220496773952,179790.1416
1.0792967019155084,-0.45547837960214516,-1.0226400054446252,-0.5391791933830392,0.11783338315668448,0.896958032496602,342150.0252
1.1684042547813045,-0.7859362814729389,-1.2672543580461266,-0.04240079672700001,1.322785605980171,0.6041122452158106,543120.4207
-2.246368546726427,-0.15726348874175491,-0.5837626350382519,-1.030293983974758,0.6049143864249195,2.104897791630642,127826.9011
-1.4037431039793584,-0.4996437655657,1.0779021921834777,1.4753167864901722,0.4801557527647296,1.720591069571568,165566.0579
2.29581273517553,-0.3507260537209012,-2.1724474547758765,-0.5981034551608194,-0.7404053875365454,2.3325557190408546,615051.4825
1.278734687280146,4.149580976500963,2.0155139555925947,0.2704661602278852,0.3705298778859079,0.2999028533450244,303146.052
2.5661457891228965,-0.8328905356663451,0.4475631097219598,0.06376296571827357,-0.5570678035838833,-0.36060990037642965,395370.0208
-1.012576715095635,-0.04610224443667091,-1.7698203980512657,-0.0023973712497061222,-0.19487443377955693,-0.41917793678166804,234564.8609
-2.114575516880568,-0.4076906481048764,-0.4208458664528696,1.616061621290449,-0.24706601230579234,1.0599185711891628,99796.15875
0.18484096340482306,-0.7524165530164587,0.5027046101698237,0.7015522336352676,0.6356677489242443,-0.3796572872840398,339540.6449
0.4219492563060515,-0.4029942814685516,-0.5172656173101937,-0.19632878284537245,-1.0649274104483355,0.2531649457248948,384306.2272
-1.864276536041292,0.14475142426440543,-1.5164066276913515,-1.464143718071933,-1.878834406039327,-1.2000279162621363,145468.7412
-1.5991731167533558,4.836348285706531,0.1752000044966269,-0.322776921091463,1.3553794772004815,-0.8528902634110197,139404.3725
0.6165273315718157,-1.0703974412789028,-1.0809280306495663,1.644453778747822,-0.22154980550324527,-0.9620757617978708,240045.8232
-0.6360292756310147,0.27600341523787,1.6718175175920338,-0.3405582467626522,-0.055125014390656986,-0.7337416955745827,189542.5624
-0.3870286900753086,2.67370117265451,0.7980031060846617,-1.6124774444398071,0.06529297104761639,-0.17185370208808107,244642.5188
-1.8993984426174289,3.9823234848260802,-0.3678684076798561,-1.8350203838030437,0.9235397894077839,-1.2525033573469218,262803.5963
0.4501961741058468,-1.3894066383072683,-1.0230412900539978,-0.8893477149639973,-0.1824627005763444,0.24508192515692478,486956.4901
0.46661874857977853,-0.4797069675966597,1.2469596016803095,0.9727023351948141,-0.2288198943182401,1.7078125021434418,296296.8546
-1.1316396904557573,-0.6107583749279376,-1.1184622995713074,-0.545567961952803,-1.2222383694700936,-0.7461153321949994,191146.8081
-2.935478564771592,-0.5572244762648929,-0.289353434458311,-2.4069937349015422,-0.6367958155406457,-1.214544981252335,256564.7699
-1.8931043318983933,-0.12467469115684755,0.5239276313712863,-0.5106645023125098,1.0884944671453556,0.5499035710790438,276102.4432
